#A1_LOSSLESS_AI_TRANSPORT_V3
ticker=DIVA|date=2024-12-05|rows=222|source_base=447351|compact_sha=e502a6219f9f69d9f2a615424192cd29d291f0b33817ea07502685164fc62158
defaults_json={"RAW_TICKER":"DIVA","RAW_INTERVAL_SEC":"60","OBS_DUP_OR_OUT_OF_ORDER_TIME_FLAG":"0","IDX_REGULAR_CLOCK_SESSION_CODE":"20","DATE_CHANGE_FROM_PREV_FLAG":"0","DATE_FIRST_OBS_IN_RANGE_FLAG":"0","ANALYSIS_RANGE_LAST_OBS_FLAG":"0","CLK_PREOPEN_INPUT_FLAG":"0","CLK_REGULAR_SESSION1_FLAG":"1","CLK_OFFICIAL_MIDDAY_BREAK_FLAG":"0","CLK_REGULAR_SESSION2_FLAG":"0","CLK_PRECLOSE_INPUT_FLAG":"0","CLK_POSTCLOSE_FLAG":"0","BND_PRE_REG_OPEN_5M_FLAG":"0","BND_FIRST_S1_5M_FLAG":"0","BND_LAST_S1_5M_FLAG":"0","BND_PRE_S2_5M_FLAG":"0","BND_FIRST_S2_5M_FLAG":"0","BND_LAST_REGULAR_5M_FLAG":"0","BND_FIRST_PRECLOSE_5M_FLAG":"0","RAW_AUX1_SEMANTIC_PROVEN_CODE":"-1","RAW_AUX2_FRESH_SEMANTIC_PROVEN_CODE":"-1","RAW_OPENINT_FRESH_SEMANTIC_PROVEN_CODE":"-1"}
aliases_json={"RAW_TICKER":"x0","RAW_INTERVAL_SEC":"x1","OBS_DUP_OR_OUT_OF_ORDER_TIME_FLAG":"x2","IDX_REGULAR_CLOCK_SESSION_CODE":"x3","DATE_CHANGE_FROM_PREV_FLAG":"x4","DATE_FIRST_OBS_IN_RANGE_FLAG":"x5","ANALYSIS_RANGE_LAST_OBS_FLAG":"x6","CLK_PREOPEN_INPUT_FLAG":"x7","CLK_REGULAR_SESSION1_FLAG":"x8","CLK_OFFICIAL_MIDDAY_BREAK_FLAG":"x9","CLK_REGULAR_SESSION2_FLAG":"x10","CLK_PRECLOSE_INPUT_FLAG":"x11","CLK_POSTCLOSE_FLAG":"x12","BND_PRE_REG_OPEN_5M_FLAG":"x13","BND_FIRST_S1_5M_FLAG":"x14","BND_LAST_S1_5M_FLAG":"x15","BND_PRE_S2_5M_FLAG":"x16","BND_FIRST_S2_5M_FLAG":"x17","BND_LAST_REGULAR_5M_FLAG":"x18","BND_FIRST_PRECLOSE_5M_FLAG":"x19","RAW_AUX1_SEMANTIC_PROVEN_CODE":"x20","RAW_AUX2_FRESH_SEMANTIC_PROVEN_CODE":"x21","RAW_OPENINT_FRESH_SEMANTIC_PROVEN_CODE":"x22"}
#ROW i|HH:mm:ss|O|H|L|C|V|exceptions(alias=value;...)
186|15:08:00|168.000000|168.000000|168.000000|168.000000|8000|x3=40;x8=0;x10=1
187|15:09:00|168.000000|168.000000|168.000000|168.000000|2700|x3=40;x8=0;x10=1
188|15:10:00|168.000000|169.000000|168.000000|169.000000|1300|x3=40;x8=0;x10=1
189|15:13:00|168.000000|169.000000|168.000000|169.000000|25400|x3=40;x8=0;x10=1
190|15:15:00|169.000000|169.000000|167.000000|169.000000|1800|x3=40;x8=0;x10=1
191|15:16:00|168.000000|168.000000|168.000000|168.000000|3300|x3=40;x8=0;x10=1
192|15:17:00|168.000000|168.000000|168.000000|168.000000|12100|x3=40;x8=0;x10=1
193|15:18:00|168.000000|168.000000|168.000000|168.000000|100|x3=40;x8=0;x10=1
194|15:20:00|168.000000|168.000000|168.000000|168.000000|7600|x3=40;x8=0;x10=1
195|15:23:00|169.000000|169.000000|169.000000|169.000000|1000|x3=40;x8=0;x10=1
196|15:24:00|168.000000|171.000000|168.000000|171.000000|67700|x3=40;x8=0;x10=1
197|15:25:00|170.000000|171.000000|170.000000|171.000000|6200|x3=40;x8=0;x10=1
198|15:27:00|171.000000|171.000000|171.000000|171.000000|1900|x3=40;x8=0;x10=1
199|15:28:00|171.000000|173.000000|171.000000|173.000000|27400|x3=40;x8=0;x10=1
200|15:29:00|172.000000|172.000000|171.000000|172.000000|25300|x3=40;x8=0;x10=1
201|15:30:00|171.000000|171.000000|170.000000|170.000000|17000|x3=40;x8=0;x10=1
202|15:31:00|170.000000|172.000000|170.000000|171.000000|16200|x3=40;x8=0;x10=1
203|15:33:00|171.000000|171.000000|171.000000|171.000000|7000|x3=40;x8=0;x10=1
204|15:34:00|171.000000|173.000000|171.000000|173.000000|42300|x3=40;x8=0;x10=1
205|15:35:00|172.000000|174.000000|172.000000|174.000000|54600|x3=40;x8=0;x10=1
206|15:36:00|174.000000|174.000000|173.000000|173.000000|30000|x3=40;x8=0;x10=1
207|15:37:00|173.000000|175.000000|173.000000|175.000000|40600|x3=40;x8=0;x10=1
208|15:38:00|175.000000|175.000000|173.000000|175.000000|74600|x3=40;x8=0;x10=1
209|15:39:00|175.000000|176.000000|175.000000|175.000000|116000|x3=40;x8=0;x10=1
210|15:40:00|175.000000|175.000000|175.000000|175.000000|11600|x3=40;x8=0;x10=1
211|15:41:00|174.000000|174.000000|173.000000|173.000000|121400|x3=40;x8=0;x10=1
212|15:42:00|173.000000|175.000000|173.000000|175.000000|7900|x3=40;x8=0;x10=1
213|15:43:00|173.000000|173.000000|173.000000|173.000000|2900|x3=40;x8=0;x10=1
214|15:44:00|172.000000|173.000000|172.000000|173.000000|26900|x3=40;x8=0;x10=1
215|15:45:00|173.000000|173.000000|172.000000|172.000000|25400|x3=40;x8=0;x10=1;x18=1
216|15:46:00|172.000000|173.000000|172.000000|173.000000|10100|x3=40;x8=0;x10=1;x18=1
217|15:48:00|173.000000|173.000000|172.000000|172.000000|27800|x3=40;x8=0;x10=1;x18=1
218|15:49:00|172.000000|173.000000|172.000000|173.000000|16200|x3=40;x8=0;x10=1;x18=1
219|16:00:00|172.000000|172.000000|172.000000|172.000000|77700|x3=51;x8=0
220|16:03:00|172.000000|172.000000|172.000000|172.000000|100|x3=60;x8=0;x12=1
221|16:05:00|172.000000|172.000000|172.000000|172.000000|43000|x3=60;x8=0;x12=1
