#A1_LOSSLESS_AI_TRANSPORT_V3
ticker=DEWA|date=2024-12-05|rows=329|source_base=434805|compact_sha=b0b0038afec39d11a0b178c7ab83fe907b711c5965c90ce06144c8b35e5a5c3e
defaults_json={"RAW_TICKER":"DEWA","RAW_INTERVAL_SEC":"60","OBS_DUP_OR_OUT_OF_ORDER_TIME_FLAG":"0","IDX_REGULAR_CLOCK_SESSION_CODE":"20","DATE_CHANGE_FROM_PREV_FLAG":"0","DATE_FIRST_OBS_IN_RANGE_FLAG":"0","ANALYSIS_RANGE_LAST_OBS_FLAG":"0","CLK_PREOPEN_INPUT_FLAG":"0","CLK_REGULAR_SESSION1_FLAG":"1","CLK_OFFICIAL_MIDDAY_BREAK_FLAG":"0","CLK_REGULAR_SESSION2_FLAG":"0","CLK_PRECLOSE_INPUT_FLAG":"0","CLK_POSTCLOSE_FLAG":"0","BND_PRE_REG_OPEN_5M_FLAG":"0","BND_FIRST_S1_5M_FLAG":"0","BND_LAST_S1_5M_FLAG":"0","BND_PRE_S2_5M_FLAG":"0","BND_FIRST_S2_5M_FLAG":"0","BND_LAST_REGULAR_5M_FLAG":"0","BND_FIRST_PRECLOSE_5M_FLAG":"0","RAW_AUX1_SEMANTIC_PROVEN_CODE":"-1","RAW_AUX2_FRESH_SEMANTIC_PROVEN_CODE":"-1","RAW_OPENINT_FRESH_SEMANTIC_PROVEN_CODE":"-1"}
aliases_json={"RAW_TICKER":"x0","RAW_INTERVAL_SEC":"x1","OBS_DUP_OR_OUT_OF_ORDER_TIME_FLAG":"x2","IDX_REGULAR_CLOCK_SESSION_CODE":"x3","DATE_CHANGE_FROM_PREV_FLAG":"x4","DATE_FIRST_OBS_IN_RANGE_FLAG":"x5","ANALYSIS_RANGE_LAST_OBS_FLAG":"x6","CLK_PREOPEN_INPUT_FLAG":"x7","CLK_REGULAR_SESSION1_FLAG":"x8","CLK_OFFICIAL_MIDDAY_BREAK_FLAG":"x9","CLK_REGULAR_SESSION2_FLAG":"x10","CLK_PRECLOSE_INPUT_FLAG":"x11","CLK_POSTCLOSE_FLAG":"x12","BND_PRE_REG_OPEN_5M_FLAG":"x13","BND_FIRST_S1_5M_FLAG":"x14","BND_LAST_S1_5M_FLAG":"x15","BND_PRE_S2_5M_FLAG":"x16","BND_FIRST_S2_5M_FLAG":"x17","BND_LAST_REGULAR_5M_FLAG":"x18","BND_FIRST_PRECLOSE_5M_FLAG":"x19","RAW_AUX1_SEMANTIC_PROVEN_CODE":"x20","RAW_AUX2_FRESH_SEMANTIC_PROVEN_CODE":"x21","RAW_OPENINT_FRESH_SEMANTIC_PROVEN_CODE":"x22"}
#ROW i|HH:mm:ss|O|H|L|C|V|exceptions(alias=value;...)
158|11:43:00|117.000000|117.000000|117.000000|117.000000|237900|
159|11:44:00|117.000000|118.000000|117.000000|117.000000|444100|
160|11:45:00|117.000000|117.000000|117.000000|117.000000|83000|
161|11:46:00|117.000000|117.000000|117.000000|117.000000|66400|
162|11:47:00|118.000000|119.000000|118.000000|119.000000|15545000|
163|11:48:00|118.000000|119.000000|118.000000|119.000000|240600|
164|11:49:00|119.000000|119.000000|118.000000|119.000000|430000|
165|11:50:00|118.000000|119.000000|118.000000|119.000000|412000|
166|11:51:00|119.000000|120.000000|118.000000|119.000000|20510500|
167|11:52:00|120.000000|120.000000|119.000000|119.000000|1086900|
168|11:53:00|120.000000|120.000000|119.000000|120.000000|122700|
169|11:54:00|120.000000|120.000000|119.000000|119.000000|4540200|
170|11:55:00|120.000000|120.000000|119.000000|120.000000|1441000|x15=1
171|11:56:00|120.000000|120.000000|119.000000|120.000000|4094100|x15=1
172|11:57:00|120.000000|120.000000|119.000000|119.000000|1224300|x15=1
173|11:58:00|120.000000|120.000000|119.000000|120.000000|237700|x15=1
174|11:59:00|120.000000|120.000000|119.000000|120.000000|709700|x15=1
175|13:30:00|119.000000|120.000000|118.000000|119.000000|9380300|x3=40;x8=0;x10=1;x17=1
176|13:31:00|119.000000|120.000000|119.000000|119.000000|520100|x3=40;x8=0;x10=1;x17=1
177|13:32:00|120.000000|120.000000|119.000000|119.000000|151500|x3=40;x8=0;x10=1;x17=1
178|13:33:00|119.000000|120.000000|119.000000|120.000000|437700|x3=40;x8=0;x10=1;x17=1
179|13:34:00|120.000000|120.000000|119.000000|120.000000|642400|x3=40;x8=0;x10=1;x17=1
180|13:35:00|120.000000|120.000000|119.000000|120.000000|65000|x3=40;x8=0;x10=1
181|13:36:00|120.000000|120.000000|119.000000|119.000000|1558700|x3=40;x8=0;x10=1
182|13:37:00|120.000000|120.000000|119.000000|120.000000|232100|x3=40;x8=0;x10=1
183|13:38:00|120.000000|121.000000|120.000000|121.000000|29172500|x3=40;x8=0;x10=1
184|13:39:00|121.000000|122.000000|120.000000|122.000000|7637400|x3=40;x8=0;x10=1
185|13:40:00|122.000000|122.000000|121.000000|122.000000|13247900|x3=40;x8=0;x10=1
186|13:41:00|122.000000|123.000000|121.000000|122.000000|11772900|x3=40;x8=0;x10=1
187|13:42:00|122.000000|122.000000|121.000000|122.000000|2323400|x3=40;x8=0;x10=1
188|13:43:00|121.000000|122.000000|121.000000|122.000000|2829300|x3=40;x8=0;x10=1
189|13:44:00|122.000000|122.000000|121.000000|122.000000|500100|x3=40;x8=0;x10=1
190|13:45:00|122.000000|122.000000|121.000000|122.000000|1106700|x3=40;x8=0;x10=1
191|13:46:00|122.000000|122.000000|121.000000|121.000000|566900|x3=40;x8=0;x10=1
192|13:47:00|122.000000|122.000000|121.000000|122.000000|2463800|x3=40;x8=0;x10=1
193|13:48:00|121.000000|122.000000|121.000000|122.000000|1810900|x3=40;x8=0;x10=1
194|13:49:00|122.000000|122.000000|121.000000|122.000000|785500|x3=40;x8=0;x10=1
195|13:50:00|121.000000|122.000000|121.000000|121.000000|2475800|x3=40;x8=0;x10=1
196|13:51:00|121.000000|122.000000|121.000000|121.000000|3578500|x3=40;x8=0;x10=1
197|13:52:00|120.000000|121.000000|120.000000|120.000000|349100|x3=40;x8=0;x10=1
198|13:53:00|121.000000|121.000000|121.000000|121.000000|3961800|x3=40;x8=0;x10=1
199|13:54:00|121.000000|121.000000|121.000000|121.000000|1726800|x3=40;x8=0;x10=1
200|13:55:00|121.000000|122.000000|121.000000|122.000000|1198000|x3=40;x8=0;x10=1
201|13:56:00|122.000000|122.000000|121.000000|122.000000|482100|x3=40;x8=0;x10=1
202|13:57:00|122.000000|122.000000|121.000000|122.000000|803400|x3=40;x8=0;x10=1
203|13:58:00|122.000000|122.000000|121.000000|122.000000|437800|x3=40;x8=0;x10=1
204|13:59:00|122.000000|122.000000|121.000000|122.000000|528300|x3=40;x8=0;x10=1
205|14:00:00|122.000000|122.000000|121.000000|122.000000|842600|x3=40;x8=0;x10=1
206|14:01:00|121.000000|122.000000|121.000000|122.000000|574400|x3=40;x8=0;x10=1
207|14:02:00|122.000000|122.000000|121.000000|122.000000|2741000|x3=40;x8=0;x10=1
208|14:03:00|122.000000|122.000000|121.000000|122.000000|781800|x3=40;x8=0;x10=1
209|14:04:00|122.000000|122.000000|121.000000|122.000000|2873000|x3=40;x8=0;x10=1
210|14:05:00|122.000000|122.000000|122.000000|122.000000|1810300|x3=40;x8=0;x10=1
211|14:06:00|121.000000|122.000000|121.000000|122.000000|1550400|x3=40;x8=0;x10=1
212|14:07:00|122.000000|123.000000|121.000000|122.000000|2669200|x3=40;x8=0;x10=1
213|14:08:00|123.000000|123.000000|122.000000|123.000000|5923800|x3=40;x8=0;x10=1
214|14:09:00|122.000000|122.000000|122.000000|122.000000|1514900|x3=40;x8=0;x10=1
215|14:10:00|122.000000|122.000000|122.000000|122.000000|252100|x3=40;x8=0;x10=1
216|14:11:00|122.000000|122.000000|121.000000|122.000000|432700|x3=40;x8=0;x10=1
217|14:12:00|122.000000|122.000000|121.000000|122.000000|353800|x3=40;x8=0;x10=1
218|14:13:00|121.000000|122.000000|121.000000|122.000000|2101400|x3=40;x8=0;x10=1
219|14:14:00|122.000000|122.000000|122.000000|122.000000|2174800|x3=40;x8=0;x10=1
220|14:15:00|122.000000|122.000000|121.000000|122.000000|1362800|x3=40;x8=0;x10=1
221|14:16:00|122.000000|122.000000|122.000000|122.000000|785200|x3=40;x8=0;x10=1
222|14:17:00|122.000000|122.000000|121.000000|122.000000|777100|x3=40;x8=0;x10=1
223|14:18:00|122.000000|122.000000|121.000000|122.000000|562800|x3=40;x8=0;x10=1
224|14:19:00|122.000000|122.000000|121.000000|122.000000|1314600|x3=40;x8=0;x10=1
225|14:20:00|122.000000|122.000000|121.000000|122.000000|1060100|x3=40;x8=0;x10=1
226|14:21:00|122.000000|122.000000|121.000000|122.000000|426600|x3=40;x8=0;x10=1
227|14:22:00|122.000000|122.000000|121.000000|122.000000|483200|x3=40;x8=0;x10=1
228|14:23:00|122.000000|122.000000|121.000000|122.000000|432300|x3=40;x8=0;x10=1
229|14:24:00|122.000000|122.000000|121.000000|122.000000|482800|x3=40;x8=0;x10=1
