#A1_LOSSLESS_AI_TRANSPORT_V3
ticker=CUAN|date=2024-12-05|rows=280|source_base=416203|compact_sha=e30722f47ac5cf7a4eb05caf413beefc2fc028318a852f2fd74d9e691641d3d4
defaults_json={"RAW_TICKER":"CUAN","RAW_INTERVAL_SEC":"60","OBS_DUP_OR_OUT_OF_ORDER_TIME_FLAG":"0","IDX_REGULAR_CLOCK_SESSION_CODE":"20","DATE_CHANGE_FROM_PREV_FLAG":"0","DATE_FIRST_OBS_IN_RANGE_FLAG":"0","ANALYSIS_RANGE_LAST_OBS_FLAG":"0","CLK_PREOPEN_INPUT_FLAG":"0","CLK_REGULAR_SESSION1_FLAG":"1","CLK_OFFICIAL_MIDDAY_BREAK_FLAG":"0","CLK_REGULAR_SESSION2_FLAG":"0","CLK_PRECLOSE_INPUT_FLAG":"0","CLK_POSTCLOSE_FLAG":"0","BND_PRE_REG_OPEN_5M_FLAG":"0","BND_FIRST_S1_5M_FLAG":"0","BND_LAST_S1_5M_FLAG":"0","BND_PRE_S2_5M_FLAG":"0","BND_FIRST_S2_5M_FLAG":"0","BND_LAST_REGULAR_5M_FLAG":"0","BND_FIRST_PRECLOSE_5M_FLAG":"0","RAW_AUX1_SEMANTIC_PROVEN_CODE":"-1","RAW_AUX2_FRESH_SEMANTIC_PROVEN_CODE":"-1","RAW_OPENINT_FRESH_SEMANTIC_PROVEN_CODE":"-1"}
aliases_json={"RAW_TICKER":"x0","RAW_INTERVAL_SEC":"x1","OBS_DUP_OR_OUT_OF_ORDER_TIME_FLAG":"x2","IDX_REGULAR_CLOCK_SESSION_CODE":"x3","DATE_CHANGE_FROM_PREV_FLAG":"x4","DATE_FIRST_OBS_IN_RANGE_FLAG":"x5","ANALYSIS_RANGE_LAST_OBS_FLAG":"x6","CLK_PREOPEN_INPUT_FLAG":"x7","CLK_REGULAR_SESSION1_FLAG":"x8","CLK_OFFICIAL_MIDDAY_BREAK_FLAG":"x9","CLK_REGULAR_SESSION2_FLAG":"x10","CLK_PRECLOSE_INPUT_FLAG":"x11","CLK_POSTCLOSE_FLAG":"x12","BND_PRE_REG_OPEN_5M_FLAG":"x13","BND_FIRST_S1_5M_FLAG":"x14","BND_LAST_S1_5M_FLAG":"x15","BND_PRE_S2_5M_FLAG":"x16","BND_FIRST_S2_5M_FLAG":"x17","BND_LAST_REGULAR_5M_FLAG":"x18","BND_FIRST_PRECLOSE_5M_FLAG":"x19","RAW_AUX1_SEMANTIC_PROVEN_CODE":"x20","RAW_AUX2_FRESH_SEMANTIC_PROVEN_CODE":"x21","RAW_OPENINT_FRESH_SEMANTIC_PROVEN_CODE":"x22"}
#ROW i|HH:mm:ss|O|H|L|C|V|exceptions(alias=value;...)
169|13:57:00|738.592590|738.592590|736.088867|738.592590|109837|x3=40;x8=0;x10=1
170|13:58:00|736.088867|738.592590|736.088867|738.592590|2996|x3=40;x8=0;x10=1
171|13:59:00|738.592590|741.096313|736.088867|738.592590|217678|x3=40;x8=0;x10=1
172|14:00:00|738.592590|738.592590|733.585205|733.585205|99852|x3=40;x8=0;x10=1
173|14:01:00|736.088867|736.088867|736.088867|736.088867|47929|x3=40;x8=0;x10=1
174|14:02:00|736.088867|738.592590|736.088867|738.592590|37944|x3=40;x8=0;x10=1
175|14:03:00|738.592590|738.592590|738.592590|738.592590|35947|x3=40;x8=0;x10=1
176|14:04:00|738.592590|741.096313|738.592590|741.096313|15976|x3=40;x8=0;x10=1
177|14:05:00|741.096313|741.096313|738.592590|738.592590|153772|x3=40;x8=0;x10=1
178|14:06:00|741.096313|741.096313|738.592590|738.592590|80880|x3=40;x8=0;x10=1
179|14:07:00|741.096313|741.096313|736.088867|738.592590|238646|x3=40;x8=0;x10=1
180|14:08:00|738.592590|741.096313|738.592590|741.096313|32951|x3=40;x8=0;x10=1
181|14:09:00|738.592590|738.592590|738.592590|738.592590|10984|x3=40;x8=0;x10=1
182|14:10:00|738.592590|738.592590|736.088867|736.088867|292567|x3=40;x8=0;x10=1
183|14:11:00|736.088867|736.088867|733.585205|733.585205|58913|x3=40;x8=0;x10=1
184|14:12:00|733.585205|733.585205|731.081482|731.081482|256620|x3=40;x8=0;x10=1
185|14:13:00|733.585205|733.585205|733.585205|733.585205|3994|x3=40;x8=0;x10=1
186|14:14:00|733.585205|733.585205|733.585205|733.585205|45932|x3=40;x8=0;x10=1
187|14:15:00|733.585205|733.585205|731.081482|733.585205|12981|x3=40;x8=0;x10=1
188|14:16:00|733.585205|733.585205|731.081482|731.081482|23964|x3=40;x8=0;x10=1
189|14:17:00|731.081482|731.081482|731.081482|731.081482|234652|x3=40;x8=0;x10=1
190|14:18:00|731.081482|731.081482|728.577759|728.577759|29956|x3=40;x8=0;x10=1
191|14:19:00|731.081482|731.081482|731.081482|731.081482|28957|x3=40;x8=0;x10=1
192|14:20:00|728.577759|728.577759|728.577759|728.577759|312537|x3=40;x8=0;x10=1
193|14:21:00|731.081482|731.081482|731.081482|731.081482|249630|x3=40;x8=0;x10=1
194|14:22:00|733.585205|733.585205|731.081482|731.081482|11982|x3=40;x8=0;x10=1
195|14:23:00|733.585205|736.088867|733.585205|733.585205|269601|x3=40;x8=0;x10=1
196|14:24:00|731.081482|733.585205|731.081482|733.585205|171746|x3=40;x8=0;x10=1
197|14:26:00|733.585205|733.585205|733.585205|733.585205|22966|x3=40;x8=0;x10=1
198|14:27:00|731.081482|731.081482|731.081482|731.081482|119822|x3=40;x8=0;x10=1
199|14:28:00|731.081482|733.585205|731.081482|731.081482|354475|x3=40;x8=0;x10=1
200|14:29:00|728.577759|728.577759|721.066650|721.066650|2564201|x3=40;x8=0;x10=1
201|14:30:00|718.562988|721.066650|718.562988|721.066650|140791|x3=40;x8=0;x10=1
202|14:31:00|721.066650|723.570374|718.562988|721.066650|110836|x3=40;x8=0;x10=1
203|14:32:00|723.570374|723.570374|721.066650|723.570374|166753|x3=40;x8=0;x10=1
204|14:33:00|721.066650|721.066650|718.562988|718.562988|24963|x3=40;x8=0;x10=1
205|14:34:00|718.562988|721.066650|718.562988|721.066650|10984|x3=40;x8=0;x10=1
206|14:35:00|721.066650|721.066650|718.562988|718.562988|944601|x3=40;x8=0;x10=1
207|14:36:00|716.059265|718.562988|713.555542|713.555542|205695|x3=40;x8=0;x10=1
208|14:37:00|716.059265|716.059265|716.059265|716.059265|54919|x3=40;x8=0;x10=1
209|14:38:00|716.059265|716.059265|716.059265|716.059265|31953|x3=40;x8=0;x10=1
210|14:39:00|716.059265|716.059265|716.059265|716.059265|78883|x3=40;x8=0;x10=1
211|14:40:00|716.059265|718.562988|716.059265|718.562988|29956|x3=40;x8=0;x10=1
212|14:41:00|721.066650|721.066650|721.066650|721.066650|999|x3=40;x8=0;x10=1
213|14:42:00|721.066650|721.066650|721.066650|721.066650|16975|x3=40;x8=0;x10=1
214|14:43:00|721.066650|721.066650|721.066650|721.066650|999|x3=40;x8=0;x10=1
215|14:44:00|721.066650|721.066650|721.066650|721.066650|999|x3=40;x8=0;x10=1
216|14:45:00|721.066650|721.066650|718.562988|718.562988|45932|x3=40;x8=0;x10=1
217|14:46:00|718.562988|718.562988|718.562988|718.562988|324519|x3=40;x8=0;x10=1
218|14:47:00|718.562988|718.562988|718.562988|718.562988|172744|x3=40;x8=0;x10=1
219|14:49:00|716.059265|716.059265|716.059265|716.059265|43935|x3=40;x8=0;x10=1
220|14:50:00|718.562988|718.562988|718.562988|718.562988|26960|x3=40;x8=0;x10=1
221|14:51:00|718.562988|718.562988|716.059265|716.059265|1997|x3=40;x8=0;x10=1
222|14:52:00|716.059265|716.059265|716.059265|716.059265|1997|x3=40;x8=0;x10=1
223|14:53:00|716.059265|718.562988|716.059265|716.059265|34948|x3=40;x8=0;x10=1
224|14:54:00|718.562988|718.562988|716.059265|716.059265|10984|x3=40;x8=0;x10=1
225|14:55:00|716.059265|716.059265|716.059265|716.059265|2996|x3=40;x8=0;x10=1
226|14:56:00|716.059265|718.562988|716.059265|718.562988|13979|x3=40;x8=0;x10=1
227|14:57:00|718.562988|718.562988|718.562988|718.562988|103846|x3=40;x8=0;x10=1
228|14:58:00|721.066650|721.066650|721.066650|721.066650|4993|x3=40;x8=0;x10=1
229|14:59:00|721.066650|721.066650|721.066650|721.066650|3994|x3=40;x8=0;x10=1
230|15:00:00|721.066650|721.066650|718.562988|718.562988|2996|x3=40;x8=0;x10=1
231|15:01:00|718.562988|718.562988|718.562988|718.562988|999|x3=40;x8=0;x10=1
232|15:02:00|718.562988|718.562988|718.562988|718.562988|85873|x3=40;x8=0;x10=1
233|15:04:00|718.562988|718.562988|716.059265|716.059265|90865|x3=40;x8=0;x10=1
234|15:05:00|716.059265|716.059265|716.059265|716.059265|76886|x3=40;x8=0;x10=1
235|15:07:00|713.555542|713.555542|713.555542|713.555542|100851|x3=40;x8=0;x10=1
236|15:08:00|713.555542|716.059265|713.555542|716.059265|3994|x3=40;x8=0;x10=1
237|15:09:00|716.059265|716.059265|716.059265|716.059265|99852|x3=40;x8=0;x10=1
238|15:10:00|716.059265|716.059265|716.059265|716.059265|57914|x3=40;x8=0;x10=1
239|15:12:00|716.059265|716.059265|716.059265|716.059265|52922|x3=40;x8=0;x10=1
240|15:13:00|716.059265|716.059265|713.555542|713.555542|42936|x3=40;x8=0;x10=1
241|15:14:00|713.555542|716.059265|713.555542|713.555542|140791|x3=40;x8=0;x10=1
242|15:15:00|713.555542|716.059265|713.555542|716.059265|34948|x3=40;x8=0;x10=1
243|15:17:00|716.059265|716.059265|716.059265|716.059265|15976|x3=40;x8=0;x10=1
244|15:18:00|716.059265|716.059265|716.059265|716.059265|9985|x3=40;x8=0;x10=1
245|15:19:00|716.059265|716.059265|716.059265|716.059265|41938|x3=40;x8=0;x10=1
246|15:20:00|716.059265|716.059265|716.059265|716.059265|17973|x3=40;x8=0;x10=1
247|15:22:00|716.059265|716.059265|713.555542|716.059265|56916|x3=40;x8=0;x10=1
248|15:23:00|716.059265|716.059265|716.059265|716.059265|999|x3=40;x8=0;x10=1
249|15:24:00|716.059265|716.059265|716.059265|716.059265|82877|x3=40;x8=0;x10=1
250|15:25:00|718.562988|718.562988|718.562988|718.562988|999|x3=40;x8=0;x10=1
251|15:26:00|718.562988|721.066650|718.562988|721.066650|463314|x3=40;x8=0;x10=1
252|15:27:00|721.066650|721.066650|721.066650|721.066650|999|x3=40;x8=0;x10=1
253|15:28:00|723.570374|723.570374|723.570374|723.570374|96857|x3=40;x8=0;x10=1
254|15:29:00|723.570374|723.570374|723.570374|723.570374|999|x3=40;x8=0;x10=1
255|15:30:00|723.570374|723.570374|721.066650|721.066650|30954|x3=40;x8=0;x10=1
256|15:31:00|721.066650|721.066650|721.066650|721.066650|58913|x3=40;x8=0;x10=1
257|15:32:00|721.066650|721.066650|721.066650|721.066650|95858|x3=40;x8=0;x10=1
258|15:33:00|723.570374|723.570374|723.570374|723.570374|999|x3=40;x8=0;x10=1
259|15:34:00|721.066650|721.066650|721.066650|721.066650|999|x3=40;x8=0;x10=1
260|15:35:00|723.570374|723.570374|721.066650|723.570374|107840|x3=40;x8=0;x10=1
261|15:36:00|721.066650|723.570374|721.066650|723.570374|1997|x3=40;x8=0;x10=1
262|15:37:00|723.570374|723.570374|723.570374|723.570374|100851|x3=40;x8=0;x10=1
263|15:38:00|721.066650|721.066650|721.066650|721.066650|3994|x3=40;x8=0;x10=1
264|15:39:00|721.066650|721.066650|721.066650|721.066650|999|x3=40;x8=0;x10=1
265|15:40:00|721.066650|721.066650|718.562988|718.562988|425370|x3=40;x8=0;x10=1
266|15:41:00|718.562988|721.066650|718.562988|721.066650|6990|x3=40;x8=0;x10=1
267|15:42:00|718.562988|718.562988|718.562988|718.562988|21967|x3=40;x8=0;x10=1
268|15:43:00|718.562988|718.562988|718.562988|718.562988|2996|x3=40;x8=0;x10=1
269|15:44:00|718.562988|718.562988|718.562988|718.562988|999|x3=40;x8=0;x10=1
270|15:45:00|721.066650|721.066650|721.066650|721.066650|112833|x3=40;x8=0;x10=1;x18=1
271|15:46:00|721.066650|723.570374|721.066650|721.066650|16975|x3=40;x8=0;x10=1;x18=1
272|15:47:00|721.066650|721.066650|721.066650|721.066650|5991|x3=40;x8=0;x10=1;x18=1
273|15:48:00|721.066650|723.570374|721.066650|723.570374|160762|x3=40;x8=0;x10=1;x18=1
274|15:49:00|721.066650|723.570374|718.562988|718.562988|35947|x3=40;x8=0;x10=1;x18=1
275|16:00:00|718.562988|718.562988|718.562988|718.562988|269601|x3=51;x8=0
276|16:01:00|718.562988|718.562988|718.562988|718.562988|9985|x3=51;x8=0
277|16:05:00|718.562988|718.562988|718.562988|718.562988|349482|x3=60;x8=0;x12=1
278|16:11:00|718.562988|718.562988|718.562988|718.562988|4993|x3=60;x8=0;x12=1
279|16:12:00|718.562988|718.562988|718.562988|718.562988|999|x3=60;x8=0;x12=1
